reference	n	word	normalized	lemma	part_of_speech	parse
Revelation 14:6	25	γλῶσσαν	γλῶσσαν	γλῶσσα	N-	----ASF-
Revelation 14:6	26	καὶ	καί	καί	C-	--------
Revelation 14:6	27	λαόν	λαόν	λαός	N-	----ASM-
Revelation 14:7	1	λέγων	λέγων	λέγω	V-	-PAPNSM-
Revelation 14:7	2	ἐν	ἐν	ἐν	P-	--------
Revelation 14:7	3	φωνῇ	φωνῇ	φωνή	N-	----DSF-
Revelation 14:7	4	μεγάλῃ	μεγάλῃ	μέγας	A-	----DSF-
Revelation 14:7	5	Φοβήθητε	φοβήθητε	φοβέομαι	V-	2APD-P--
Revelation 14:7	6	τὸν	τόν	ὁ	RA	----ASM-
Revelation 14:7	7	θεὸν	θεόν	θεός	N-	----ASM-
Revelation 14:7	8	καὶ	καί	καί	C-	--------
Revelation 14:7	9	δότε	δότε	δίδωμι	V-	2AAD-P--
Revelation 14:7	10	αὐτῷ	αὐτῷ	αὐτός	RP	----DSM-
Revelation 14:7	11	δόξαν	δόξαν	δόξα	N-	----ASF-
Revelation 14:7	12	ὅτι	ὅτι	ὅτι	C-	--------
Revelation 14:7	13	ἦλθεν	ἦλθε(ν)	ἔρχομαι	V-	3AAI-S--
Revelation 14:7	14	ἡ	ἡ	ὁ	RA	----NSF-
Revelation 14:7	15	ὥρα	ὥρα	ὥρα	N-	----NSF-
Revelation 14:7	16	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:7	17	κρίσεως	κρίσεως	κρίσις	N-	----GSF-
Revelation 14:7	18	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:7	19	καὶ	καί	καί	C-	--------
Revelation 14:7	20	προσκυνήσατε	προσκυνήσατε	προσκυνέω	V-	2AAD-P--
Revelation 14:7	21	τῷ	τῷ	ὁ	RA	----DSM-
Revelation 14:7	22	ποιήσαντι	ποιήσαντι	ποιέω	V-	-AAPDSM-
Revelation 14:7	23	τὸν	τόν	ὁ	RA	----ASM-
Revelation 14:7	24	οὐρανὸν	οὐρανόν	οὐρανός	N-	----ASM-
Revelation 14:7	25	καὶ	καί	καί	C-	--------
Revelation 14:7	26	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:7	27	γῆν	γῆν	γῆ	N-	----ASF-
Revelation 14:7	28	καὶ	καί	καί	C-	--------
Revelation 14:7	29	θάλασσαν	θάλασσαν	θάλασσα	N-	----ASF-
Revelation 14:7	30	καὶ	καί	καί	C-	--------
Revelation 14:7	31	πηγὰς	πηγάς	πηγή	N-	----APF-
Revelation 14:7	32	ὑδάτων	ὑδάτων	ὕδωρ	N-	----GPN-
Revelation 14:8	1	Καὶ	καί	καί	C-	--------
Revelation 14:8	2	ἄλλος	ἄλλος	ἄλλος	A-	----NSM-
Revelation 14:8	3	δεύτερος	δεύτερος	δεύτερος	A-	----NSM-
Revelation 14:8	4	ἄγγελος	ἄγγελος	ἄγγελος	N-	----NSM-
Revelation 14:8	5	ἠκολούθησεν	ἠκολούθησε(ν)	ἀκολουθέω	V-	3AAI-S--
Revelation 14:8	6	λέγων	λέγων	λέγω	V-	-PAPNSM-
Revelation 14:8	7	Ἔπεσεν	ἔπεσε(ν)	πίπτω	V-	3AAI-S--
Revelation 14:8	8	ἔπεσεν	ἔπεσε(ν)	πίπτω	V-	3AAI-S--
Revelation 14:8	9	Βαβυλὼν	Βαβυλών	Βαβυλών	N-	----NSF-
Revelation 14:8	10	ἡ	ἡ	ὁ	RA	----NSF-
Revelation 14:8	11	μεγάλη	μεγάλη	μέγας	A-	----NSF-
Revelation 14:8	12	ἣ	ἥ	ὅς	RR	----NSF-
Revelation 14:8	13	ἐκ	ἐκ	ἐκ	P-	--------
Revelation 14:8	14	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:8	15	οἴνου	οἴνου	οἶνος	N-	----GSM-
Revelation 14:8	16	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:8	17	θυμοῦ	θυμοῦ	θυμός	N-	----GSM-
Revelation 14:8	18	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:8	19	πορνείας	πορνείας	πορνεία	N-	----GSF-
Revelation 14:8	20	αὐτῆς	αὐτῆς	αὐτός	RP	----GSF-
Revelation 14:8	21	πεπότικεν	πεπότικε(ν)	ποτίζω	V-	3XAI-S--
Revelation 14:8	22	πάντα	πάντα	πᾶς	A-	----APN-
Revelation 14:8	23	τὰ	τά	ὁ	RA	----APN-
Revelation 14:8	24	ἔθνη	ἔθνη	ἔθνος	N-	----APN-
Revelation 14:9	1	Καὶ	καί	καί	C-	--------
Revelation 14:9	2	ἄλλος	ἄλλος	ἄλλος	A-	----NSM-
Revelation 14:9	3	ἄγγελος	ἄγγελος	ἄγγελος	N-	----NSM-
Revelation 14:9	4	τρίτος	τρίτος	τρίτος	A-	----NSM-
Revelation 14:9	5	ἠκολούθησεν	ἠκολούθησε(ν)	ἀκολουθέω	V-	3AAI-S--
Revelation 14:9	6	αὐτοῖς	αὐτοῖς	αὐτός	RP	----DPM-
Revelation 14:9	7	λέγων	λέγων	λέγω	V-	-PAPNSM-
Revelation 14:9	8	ἐν	ἐν	ἐν	P-	--------
Revelation 14:9	9	φωνῇ	φωνῇ	φωνή	N-	----DSF-
Revelation 14:9	10	μεγάλῃ	μεγάλῃ	μέγας	A-	----DSF-
Revelation 14:9	11	Εἴ	εἰ	εἰ	C-	--------
Revelation 14:9	12	τις	τὶς	τις	RI	----NSM-
Revelation 14:9	13	προσκυνεῖ	προσκυνεῖ	προσκυνέω	V-	3PAI-S--
Revelation 14:9	14	τὸ	τό	ὁ	RA	----ASN-
Revelation 14:9	15	θηρίον	θηρίον	θηρίον	N-	----ASN-
Revelation 14:9	16	καὶ	καί	καί	C-	--------
Revelation 14:9	17	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:9	18	εἰκόνα	εἰκόνα	εἰκών	N-	----ASF-
Revelation 14:9	19	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSN-
Revelation 14:9	20	καὶ	καί	καί	C-	--------
Revelation 14:9	21	λαμβάνει	λαμβάνει	λαμβάνω	V-	3PAI-S--
Revelation 14:9	22	χάραγμα	χάραγμα	χάραγμα	N-	----ASN-
Revelation 14:9	23	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:9	24	τοῦ	τοῦ	ὁ	RA	----GSN-
Revelation 14:9	25	μετώπου	μετώπου	μέτωπον	N-	----GSN-
Revelation 14:9	26	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:9	27	ἢ	ἤ	ἤ	C-	--------
Revelation 14:9	28	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:9	29	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:9	30	χεῖρα	χεῖρα	χείρ	N-	----ASF-
Revelation 14:9	31	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:10	1	καὶ	καί	καί	D-	--------
Revelation 14:10	2	αὐτὸς	αὐτός	αὐτός	RP	----NSM-
Revelation 14:10	3	πίεται	πίεται	πίνω	V-	3FMI-S--
Revelation 14:10	4	ἐκ	ἐκ	ἐκ	P-	--------
Revelation 14:10	5	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:10	6	οἴνου	οἴνου	οἶνος	N-	----GSM-
Revelation 14:10	7	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:10	8	θυμοῦ	θυμοῦ	θυμός	N-	----GSM-
Revelation 14:10	9	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:10	10	θεοῦ	θεοῦ	θεός	N-	----GSM-
Revelation 14:10	11	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:10	12	κεκερασμένου	κεκερασμένου	κεράννυμι	V-	-XPPGSM-
Revelation 14:10	13	ἀκράτου	ἀκράτου	ἄκρατος	A-	----GSM-
Revelation 14:10	14	ἐν	ἐν	ἐν	P-	--------
Revelation 14:10	15	τῷ	τῷ	ὁ	RA	----DSN-
Revelation 14:10	16	ποτηρίῳ	ποτηρίῳ	ποτήριον	N-	----DSN-
Revelation 14:10	17	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:10	18	ὀργῆς	ὀργῆς	ὀργή	N-	----GSF-
Revelation 14:10	19	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:10	20	καὶ	καί	καί	C-	--------
Revelation 14:10	21	βασανισθήσεται	βασανισθήσεται	βασανίζω	V-	3FPI-S--
Revelation 14:10	22	ἐν	ἐν	ἐν	P-	--------
Revelation 14:10	23	πυρὶ	πυρί	πῦρ	N-	----DSN-
Revelation 14:10	24	καὶ	καί	καί	C-	--------
Revelation 14:10	25	θείῳ	θείῳ	θεῖον	N-	----DSN-
Revelation 14:10	26	ἐνώπιον	ἐνώπιον	ἐνώπιον	P-	--------
Revelation 14:10	27	ἀγγέλων	ἀγγέλων	ἄγγελος	N-	----GPM-
Revelation 14:10	28	ἁγίων	ἁγίων	ἅγιος	A-	----GPM-
Revelation 14:10	29	καὶ	καί	καί	C-	--------
Revelation 14:10	30	ἐνώπιον	ἐνώπιον	ἐνώπιον	P-	--------
Revelation 14:10	31	τοῦ	τοῦ	ὁ	RA	----GSN-
Revelation 14:10	32	ἀρνίου	ἀρνίου	ἀρνίον	N-	----GSN-
Revelation 14:11	1	καὶ	καί	καί	C-	--------
Revelation 14:11	2	ὁ	ὁ	ὁ	RA	----NSM-
Revelation 14:11	3	καπνὸς	καπνός	καπνός	N-	----NSM-
Revelation 14:11	4	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:11	5	βασανισμοῦ	βασανισμοῦ	βασανισμός	N-	----GSM-
Revelation 14:11	6	αὐτῶν	αὐτῶν	αὐτός	RP	----GPM-
Revelation 14:11	7	εἰς	εἰς	εἰς	P-	--------
Revelation 14:11	8	αἰῶνας	αἰῶνας	αἰών	N-	----APM-
Revelation 14:11	9	αἰώνων	αἰώνων	αἰών	N-	----GPM-
Revelation 14:11	10	ἀναβαίνει	ἀναβαίνει	ἀναβαίνω	V-	3PAI-S--
Revelation 14:11	11	καὶ	καί	καί	C-	--------
Revelation 14:11	12	οὐκ	οὐ	οὐ	D-	--------
Revelation 14:11	13	ἔχουσιν	ἔχουσι(ν)	ἔχω	V-	3PAI-P--
Revelation 14:11	14	ἀνάπαυσιν	ἀνάπαυσιν	ἀνάπαυσις	N-	----ASF-
Revelation 14:11	15	ἡμέρας	ἡμέρας	ἡμέρα	N-	----GSF-
Revelation 14:11	16	καὶ	καί	καί	C-	--------
Revelation 14:11	17	νυκτός	νυκτός	νύξ	N-	----GSF-
Revelation 14:11	18	οἱ	οἱ	ὁ	RA	----NPM-
Revelation 14:11	19	προσκυνοῦντες	προσκυνοῦντες	προσκυνέω	V-	-PAPNPM-
Revelation 14:11	20	τὸ	τό	ὁ	RA	----ASN-
Revelation 14:11	21	θηρίον	θηρίον	θηρίον	N-	----ASN-
Revelation 14:11	22	καὶ	καί	καί	C-	--------
Revelation 14:11	23	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:11	24	εἰκόνα	εἰκόνα	εἰκών	N-	----ASF-
Revelation 14:11	25	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSN-
Revelation 14:11	26	καὶ	καί	καί	C-	--------
Revelation 14:11	27	εἴ	εἰ	εἰ	C-	--------
Revelation 14:11	28	τις	τὶς	τις	RI	----NSM-
Revelation 14:11	29	λαμβάνει	λαμβάνει	λαμβάνω	V-	3PAI-S--
Revelation 14:11	30	τὸ	τό	ὁ	RA	----ASN-
Revelation 14:11	31	χάραγμα	χάραγμα	χάραγμα	N-	----ASN-
Revelation 14:11	32	τοῦ	τοῦ	ὁ	RA	----GSN-
Revelation 14:11	33	ὀνόματος	ὀνόματος	ὄνομα	N-	----GSN-
Revelation 14:11	34	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSN-
Revelation 14:12	1	Ὧδε	ὧδε	ὧδε	D-	--------
Revelation 14:12	2	ἡ	ἡ	ὁ	RA	----NSF-
Revelation 14:12	3	ὑπομονὴ	ὑπομονή	ὑπομονή	N-	----NSF-
Revelation 14:12	4	τῶν	τῶν	ὁ	RA	----GPM-
Revelation 14:12	5	ἁγίων	ἁγίων	ἅγιος	A-	----GPM-
Revelation 14:12	6	ἐστίν	ἐστί(ν)	εἰμί	V-	3PAI-S--
Revelation 14:12	7	οἱ	οἱ	ὁ	RA	----NPM-
Revelation 14:12	8	τηροῦντες	τηροῦντες	τηρέω	V-	-PAPNPM-
Revelation 14:12	9	τὰς	τάς	ὁ	RA	----APF-
Revelation 14:12	10	ἐντολὰς	ἐντολάς	ἐντολή	N-	----APF-
Revelation 14:12	11	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:12	12	θεοῦ	θεοῦ	θεός	N-	----GSM-
Revelation 14:12	13	καὶ	καί	καί	C-	--------
Revelation 14:12	14	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:12	15	πίστιν	πίστιν	πίστις	N-	----ASF-
Revelation 14:12	16	Ἰησοῦ	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
Revelation 14:13	1	Καὶ	καί	καί	C-	--------
Revelation 14:13	2	ἤκουσα	ἤκουσα	ἀκούω	V-	1AAI-S--
Revelation 14:13	3	φωνῆς	φωνῆς	φωνή	N-	----GSF-
Revelation 14:13	4	ἐκ	ἐκ	ἐκ	P-	--------
Revelation 14:13	5	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:13	6	οὐρανοῦ	οὐρανοῦ	οὐρανός	N-	----GSM-
Revelation 14:13	7	λεγούσης	λεγούσης	λέγω	V-	-PAPGSF-
Revelation 14:13	8	Γράψον	γράψον	γράφω	V-	2AAD-S--
Revelation 14:13	9	Μακάριοι	μακάριοι	μακάριος	A-	----NPM-
Revelation 14:13	10	οἱ	οἱ	ὁ	RA	----NPM-
Revelation 14:13	11	νεκροὶ	νεκροί	νεκρός	A-	----NPM-
Revelation 14:13	12	οἱ	οἱ	ὁ	RA	----NPM-
Revelation 14:13	13	ἐν	ἐν	ἐν	P-	--------
Revelation 14:13	14	κυρίῳ	κυρίῳ	κύριος	N-	----DSM-
Revelation 14:13	15	ἀποθνῄσκοντες	ἀποθνῄσκοντες	ἀποθνῄσκω	V-	-PAPNPM-
Revelation 14:13	16	ἀπ’	ἀπό	ἀπό	P-	--------
Revelation 14:13	17	ἄρτι	ἄρτι	ἄρτι	D-	--------
Revelation 14:13	18	ναί	ναί	ναί	X-	--------
Revelation 14:13	19	λέγει	λέγει	λέγω	V-	3PAI-S--
Revelation 14:13	20	τὸ	τό	ὁ	RA	----NSN-
Revelation 14:13	21	πνεῦμα	πνεῦμα	πνεῦμα	N-	----NSN-
Revelation 14:13	22	ἵνα	ἵνα	ἵνα	C-	--------
Revelation 14:13	23	ἀναπαήσονται	ἀναπαήσονται	ἀναπαύω	V-	3FPI-P--
Revelation 14:13	24	ἐκ	ἐκ	ἐκ	P-	--------
Revelation 14:13	25	τῶν	τῶν	ὁ	RA	----GPM-
Revelation 14:13	26	κόπων	κόπων	κόπος	N-	----GPM-
Revelation 14:13	27	αὐτῶν	αὐτῶν	αὐτός	RP	----GPM-
Revelation 14:13	28	τὰ	τά	ὁ	RA	----NPN-
Revelation 14:13	29	γὰρ	γάρ	γάρ	C-	--------
Revelation 14:13	30	ἔργα	ἔργα	ἔργον	N-	----NPN-
Revelation 14:13	31	αὐτῶν	αὐτῶν	αὐτός	RP	----GPM-
Revelation 14:13	32	ἀκολουθεῖ	ἀκολουθεῖ	ἀκολουθέω	V-	3PAI-S--
Revelation 14:13	33	μετ’	μετά	μετά	P-	--------
Revelation 14:13	34	αὐτῶν	αὐτῶν	αὐτός	RP	----GPM-
Revelation 14:14	1	Καὶ	καί	καί	C-	--------
Revelation 14:14	2	εἶδον	εἶδον	ὁράω	V-	1AAI-S--
Revelation 14:14	3	καὶ	καί	καί	C-	--------
Revelation 14:14	4	ἰδοὺ	ἰδού	ἰδού	X-	--------
Revelation 14:14	5	νεφέλη	νεφέλη	νεφέλη	N-	----NSF-
Revelation 14:14	6	λευκή	λευκή	λευκός	A-	----NSF-
Revelation 14:14	7	καὶ	καί	καί	C-	--------
Revelation 14:14	8	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:14	9	τὴν	τήν	ὁ	RA	----ASF-
Revelation 14:14	10	νεφέλην	νεφέλην	νεφέλη	N-	----ASF-
Revelation 14:14	11	καθήμενον	καθήμενον	κάθημαι	V-	-PMPASM-
Revelation 14:14	12	ὅμοιον	ὅμοιον	ὅμοιος	A-	----ASM-
Revelation 14:14	13	υἱὸν	υἱόν	υἱός	N-	----ASM-
Revelation 14:14	14	ἀνθρώπου	ἀνθρώπου	ἄνθρωπος	N-	----GSM-
Revelation 14:14	15	ἔχων	ἔχων	ἔχω	V-	-PAPNSM-
Revelation 14:14	16	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:14	17	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:14	18	κεφαλῆς	κεφαλῆς	κεφαλή	N-	----GSF-
Revelation 14:14	19	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:14	20	στέφανον	στέφανον	στέφανος	N-	----ASM-
Revelation 14:14	21	χρυσοῦν	χρυσοῦν	χρυσοῦς	A-	----ASM-
Revelation 14:14	22	καὶ	καί	καί	C-	--------
Revelation 14:14	23	ἐν	ἐν	ἐν	P-	--------
Revelation 14:14	24	τῇ	τῇ	ὁ	RA	----DSF-
Revelation 14:14	25	χειρὶ	χειρί	χείρ	N-	----DSF-
Revelation 14:14	26	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:14	27	δρέπανον	δρέπανον	δρέπανον	N-	----ASN-
Revelation 14:14	28	ὀξύ	ὀξύ	ὀξύς	A-	----ASN-
Revelation 14:15	1	καὶ	καί	καί	C-	--------
Revelation 14:15	2	ἄλλος	ἄλλος	ἄλλος	A-	----NSM-
Revelation 14:15	3	ἄγγελος	ἄγγελος	ἄγγελος	N-	----NSM-
Revelation 14:15	4	ἐξῆλθεν	ἐξῆλθε(ν)	ἐξέρχομαι	V-	3AAI-S--
Revelation 14:15	5	ἐκ	ἐκ	ἐκ	P-	--------
Revelation 14:15	6	τοῦ	τοῦ	ὁ	RA	----GSM-
Revelation 14:15	7	ναοῦ	ναοῦ	ναός	N-	----GSM-
Revelation 14:15	8	κράζων	κράζων	κράζω	V-	-PAPNSM-
Revelation 14:15	9	ἐν	ἐν	ἐν	P-	--------
Revelation 14:15	10	φωνῇ	φωνῇ	φωνή	N-	----DSF-
Revelation 14:15	11	μεγάλῃ	μεγάλῃ	μέγας	A-	----DSF-
Revelation 14:15	12	τῷ	τῷ	ὁ	RA	----DSM-
Revelation 14:15	13	καθημένῳ	καθημένῳ	κάθημαι	V-	-PMPDSM-
Revelation 14:15	14	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:15	15	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:15	16	νεφέλης	νεφέλης	νεφέλη	N-	----GSF-
Revelation 14:15	17	Πέμψον	πέμψον	πέμπω	V-	2AAD-S--
Revelation 14:15	18	τὸ	τό	ὁ	RA	----ASN-
Revelation 14:15	19	δρέπανόν	δρέπανον	δρέπανον	N-	----ASN-
Revelation 14:15	20	σου	σου	σύ	RP	----GS--
Revelation 14:15	21	καὶ	καί	καί	C-	--------
Revelation 14:15	22	θέρισον	θέρισον	θερίζω	V-	2AAD-S--
Revelation 14:15	23	ὅτι	ὅτι	ὅτι	C-	--------
Revelation 14:15	24	ἦλθεν	ἦλθε(ν)	ἔρχομαι	V-	3AAI-S--
Revelation 14:15	25	ἡ	ἡ	ὁ	RA	----NSF-
Revelation 14:15	26	ὥρα	ὥρα	ὥρα	N-	----NSF-
Revelation 14:15	27	θερίσαι	θερίσαι	θερίζω	V-	-AAN----
Revelation 14:15	28	ὅτι	ὅτι	ὅτι	C-	--------
Revelation 14:15	29	ἐξηράνθη	ἐξηράνθη	ξηραίνω	V-	3API-S--
Revelation 14:15	30	ὁ	ὁ	ὁ	RA	----NSM-
Revelation 14:15	31	θερισμὸς	θερισμός	θερισμός	N-	----NSM-
Revelation 14:15	32	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:15	33	γῆς	γῆς	γῆ	N-	----GSF-
Revelation 14:16	1	καὶ	καί	καί	C-	--------
Revelation 14:16	2	ἔβαλεν	ἔβαλε(ν)	βάλλω	V-	3AAI-S--
Revelation 14:16	3	ὁ	ὁ	ὁ	RA	----NSM-
Revelation 14:16	4	καθήμενος	καθήμενος	κάθημαι	V-	-PMPNSM-
Revelation 14:16	5	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:16	6	τῆς	τῆς	ὁ	RA	----GSF-
Revelation 14:16	7	νεφέλης	νεφέλης	νεφέλη	N-	----GSF-
Revelation 14:16	8	τὸ	τό	ὁ	RA	----ASN-
Revelation 14:16	9	δρέπανον	δρέπανον	δρέπανον	N-	----ASN-
Revelation 14:16	10	αὐτοῦ	αὐτοῦ	αὐτός	RP	----GSM-
Revelation 14:16	11	ἐπὶ	ἐπί	ἐπί	P-	--------
Revelation 14:16	12	τὴν	τήν	ὁ	RA	----ASF-
